FI_CODIGO,FI_DESCRIPCION,FI_CATEGORIA,FI_DESCRIPCIONDETALLADA,FI_VENDEDOR,FI_STATUS,FI_UNIDAD,FI_TIPOCODIGOBARRA,FI_IMAGEN,FI_SUSTITUTO1,FI_SUSTITUTO2,FI_SUSTITUTO3,FI_REFERENCIA,FI_MARCA,FI_MONEDA,FI_FACTORCONVERSION,FI_UNDEXISTENCIA2,FI_PUESTO,FI_SUJETOACOMISION,FI_MONTOCOMISION,FI_CUENTASCONTABLES,FI_PESOPRODUCTO,FI_DIASDEREPOSICION,FI_PRESENTACION,FI_GARANTIA,FI_SUSTITUTO4,FI_SUSTITUTO5,FI_MONTOCOMISIONP,FI_DEPOSITOS,FI_OFERTAS,FI_VENCIMIENTOS,FI_CLASIFICACION,FI_MANEJOINVENTARIO,FI_SERIALES,FI_CREACION,FI_INVENTARIOINICIALUNIDADES,FI_INVENTARIOINICIALCOSTO,FI_CAPACIDAD,FI_EXISTDECIMAL,FI_COMPUESTOSERIALES,FI_VENDEDORFIJO,FI_VENDEDORFIJOACTIVO,FI_MODELO,FI_SUBCATEGORIA,FI_PESOAFECTACOSTO,FI_IMPRESORA,BASE_AUTOINCREMENT,FI_ZEXTRA1,FI_ZEXTRA2,FI_ZEXTRA3,FI_ZEXTRA4,FI_ZEXTRA5,FI_ZEXTRA6,FI_ZEXTRA1VENTA,FI_ZEXTRA2VENTA,FI_ZEXTRA3VENTA,FI_ZEXTRA4VENTA,FI_ZEXTRA5VENTA,FI_ZEXTRA6VENTA,FI_ZEXTRA1VENTAMOD,FI_ZEXTRA2VENTAMOD,FI_ZEXTRA3VENTAMOD,FI_ZEXTRA4VENTAMOD,FI_ZEXTRA5VENTAMOD,FI_ZEXTRA6VENTAMOD,FI_INTERNET,FI_BALANZA,FI_CODIGOBARRA,FI_PRECIOLISTA,FI_APROVECHAPORC,FI_ARANCEL,FI_POSENTREGA
55330-2D110-MT,ESPIRAL TRS ELANTRA XD 01> (PAR) - MXD-T,521,,,True,HYUNDAI,,,,,,,MXD-TEK,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,35-E,PANAMA,,,9904,,,,,,,,,,,,,,,,,,,,,,,,,
55330-2E500-BIK,ESPIRAL TRS TUCSON/SPOTAGE (PAR) - BIK,503,,,True,HYUNDAI,,,,,,,BIK (PAR),2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,33-E,PANAMA,,,9006,,,,,,,,,,,,,,,,,,,,,,,,,
55330-2E500-MT,ESPIRAL TRS TUCSON/SPOTAGE (PAR) - MXD-T,521,,,True,HYUNDAI,,,,,,,MXD-TEK,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,33-C,PANAMA,,,9906,,,,,,,,,,,,,,,,,,,,,,,,,
55332-1C000,GOMA ESPIRAL TRS INF GETZ - ORIGINAL,388,,,True,,,,,,,,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-C,NACIONAL,,,4578,,,,,,,,,,,,,,,,,,,,,,,,,
55340-02000,TOPE AMORT TRS ATOS,366,,,True,,,,,,,,PERFECT JAPON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,27-D,NACIONAL,,,3690,,,,,,,,,,,,,,,,,,,,,,,,,
55351-22952-KIC,AMORT TRS ACCENT LH C/GDE - KIC,514,,,True,,,,,,,,KIC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,38-C,PANAMA,,,7352,,,,,,,,,,,,,,,,,,,,,,,,,
55351-2D000-PE,AMORT TRS ELANTRA XD 1.6 2.0 RH-PERF,504,,,True,HYUDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,40-D,PANAMA,,,11617,,,,,,,,,,,,,,,,,,,,,,,,,
55351-2D100-KIC,AMORT TRS ELANTRA XD LH - KIC,514,,,True,HYUNDAI,,,,,,,KIC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,38-B,PANAMA,,,7354,,,,,,,,,,,,,,,,,,,,,,,,,
55351-2E202-KIC,AMORT TRS TUCSON/SPORTAGE LH - KIC,514,,,True,,,,,,,,KIC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,37-F,PANAMA,,,7355,,,,,,,,,,,,,,,,,,,,,,,,,
55354237-GM,EMP TAPA VALVULA CRUZE - GM KOREA,83,,,True,CHEVROLET,,,,,,,GM - KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,1-C,NACIONAL,,,8540,,,,,,,,,,,,,,,,,,,,,,,,,
55354279,JGO EMP CRUZE GM ORIGINAL,83,,,True,,,,,,,,GM ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,26-A,NACIONAL,,,5805,,,,,,,,,,,,,,,,,,,,,,,,,
55354325-HQ,CAPSULA PRESION ACEITE CRUZE - HQ,312,,,True,CHEVROLET,,,,,,,HQ,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-C,NACIONAL,,,7904,,,,,,,,,,,,,,,,,,,,,,,,,
55355578-IRP,EMP CAMARA CRUZE/ORLANDO - GM,110,,,True,CHEVROLET,,,,,,,GM,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,26-F,NACIONAL,,,8395,,,,,,,,,,,,,,,,,,,,,,,,,
55361-22951-KIC,AMORT TRS ACCENT RH C/GDE - KIC,514,,,True,,,,,,,,KIC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,39-D,PANAMA,,,7353,,,,,,,,,,,,,,,,,,,,,,,,,
55361-2D000-PE,AMORT TRS ELANTRA XD 1.6 2.0 LH-PERF,504,,,True,HYUNDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,40-F,PANAMA,,,11616,,,,,,,,,,,,,,,,,,,,,,,,,
55361-2D100-KIC,AMORT TRS ELANTRA XD RH - KIC,514,,,True,HYUNDAI,,,,,,,KIC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,38-C,PANAMA,,,7356,,,,,,,,,,,,,,,,,,,,,,,,,
55361-2E202-KIC,AMORT TRS TUCSON/SPORTAGE RH - KIC,514,,,True,,,,,,,,KIC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,38-F,PANAMA,,,7357,,,,,,,,,,,,,,,,,,,,,,,,,
55456-2E500-MHW,BUJE PUENTE CAJUELA TRS TUCSON - MHW,83,,,True,,,,,,,,MHW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,9-B,NACIONAL,,,8932,,,,,,,,,,,,,,,,,,,,,,,,,
55513-22500-AN,BUJE BARRA ESTAB TRS ACCENT - ANCARS,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,9-B,CHINA,,,10235,,,,,,,,,,,,,,,,,,,,,,,,,
55513-22500-CA,BUJE BARRA ESTAB TRS ACCENT - CARDEX,502,,,True,HYUNDAI,,,,,,,CARDEX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,9-B,PANAMA,,,9571,,,,,,,,,,,,,,,,,,,,,,,,,
55513-22500-KO,BUJE BARRA ESTAB TRS ACCENT-KOREASTAR,513,,,True,HYUNDAI,,,,,,,KOREASTAR,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,9-D,PANAMA,,,9510,,,,,,,,,,,,,,,,,,,,,,,,,
55513-2D100-AN,BUJE BARRA ESTAB TRS ELANTRA XD - ANCARS,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,9-B,CHINA,,,10237,,,,,,,,,,,,,,,,,,,,,,,,,
55513-2E000-HY,BUJE BARRA ESTAB TRS TUCSON/SPORTAGE-HYU,538,,,True,HYUNDAI,,,,,,,HYUNDAI - ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,9-D,CHINA,,,11479,,,,,,,,,,,,,,,,,,,,,,,,,
55530-29000-SP,GEMELO TRS ELANTRA 1.6 1.8 2.0 - SUSP PR,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,43-B,PANAMA,,,13592,,,,,,,,,,,,,,,,,,,,,,,,,
55530-29500-CA,GEMELO TRS ELANTRA XD 1.6/1.8/2.0 - CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-B,NACIONAL,,,8190,,,,,,,,,,,,,,,,,,,,,,,,,
55530-2B000-SP,GEMELO TRS SANTA FE 07/09 - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-C,PANAMA,,,9307,,,,,,,,,,,,,,,,,,,,,,,,,
55530-2E000-DK,GEMELO TRS TUCSON/SPORTAGE 2.0 2.7 - DKI,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-B,NACIONAL,,,11192,,,,,,,,,,,,,,,,,,,,,,,,,
55530-2E000-QP,GEMELO TRS TUCSON/SPORTAGE - QP,388,,,True,HYUNDAI,,,,,,,QUALITY PARTS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-C,NACIONAL,,,9752,,,,,,,,,,,,,,,,,,,,,,,,,
55530-2E100-SP,GEMELO TRS TUCSON/SPORTAGE - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-B,PANAMA,,,9308,,,,,,,,,,,,,,,,,,,,,,,,,
55555805,ESTOPERA TRS CIG CRUZE - GM KOREA,51,,,True,CHEVROLET,,,,,,,GM KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,5-D 80x98x7.5,NACIONAL,,,5905,,,,,,,,,,,,,,,,,,,,,,,,,
55557741-GM,VALVULA ADM CRUZE KOREA,388,,,True,CHEVROLET,,,,,,,KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,19-C,NACIONAL,,,5742,,,,,,,,,,,,,,,,,,,,,,,,,
55564395,TAPA VALVULA CRUZE - ANCARS,517,,,True,CHEVROLET,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,26-A,CHINA,,,5806,,,,,,,,,,,,,,,,,,,,,,,,,
55567191-INA,TENSOR C/TIEMPO OPTRA DESIGN - INA,COP,,,True,CHEVROLET,,,,,,,INA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-C,NACIONAL,,,10671,,,,,,,,,,,,,,,,,,,,,,,,,
55567191-MHW,TENSOR C/TIEMPO OPTRA DESIGN - MHW,83,,,True,CHEVROLET,,,,,,,MHW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,NACIONAL,,,10099,,,,,,,,,,,,,,,,,,,,,,,,,
55567191-RE,TENSOR C/TIEMPO OPTRA DESIGN - REVVSUN,479,,,True,CHEVROLET,,,,,,,REVVSUN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-C,NACIONAL,,,10468,,,,,,,,,,,,,,,,,,,,,,,,,
55567191RE,TENSOR C/TIEMPO CORSA 1.6/MONTANA/MERIVA,139,,,True,,,,,,,,GM KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-A,NACIONAL,,,3657,,,,,,,,,,,,,,,,,,,,,,,,,
55574864-GA,TENSOR C/TIEMPO CRUZE - GATES CAJA,83,,,True,CHEVROLET,,,,,,,GATES,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,NACIONAL,,,8933,,,,,,,,,,,,,,,,,,,,,,,,,
5603XS-GA,CORREA TIEMPO CRUZE - GATES,312,,,True,CHEVROLET,,,,,,,GATES,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-C (146D),NACIONAL,,,7902,,,,,,,,,,,,,,,,,,,,,,,,,
56500-07000-BIK,CAJETIN DIRECCION PICANTO - BIK,503,,,True,HYUNDAI,,,,,,,BIK,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,44-PARED,PANAMA,,,13735,,,,,,,,,,,,,,,,,,,,,,,,,
56500-07000-SH,CAJETIN DIRECCION PICANTO - SHIBUM,502,,,True,,,,,,,,SHIBUMI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,40-PISO,PANAMA,,,8092,,,,,,,,,,,,,,,,,,,,,,,,,
56510-06000-PE,CAJETIN DIRECCION ATOS (MECANICO) - PERF,504,,,True,HYUNDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,ESTIBAS ARRIBA,PANAMA,,,13825,,,,,,,,,,,,,,,,,,,,,,,,,
56510-22000-HY,CAJETIN DIRECCION ACCENT MECANICO - HYUN,84,,,True,HYUNDAI,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,REPISAS ALE,NACIONAL,,,13960,,,,,,,,,,,,,,,,,,,,,,,,,
56510-22000-TO,CAJETIN DIRECCION ACCENT MECANICO - TOMI,513,,,True,HYUNDAI,,,,,,,TOMITA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,36-A,PANAMA,,,13653,,,,,,,,,,,,,,,,,,,,,,,,,
56528-24000-KO,GOMA SECTOR/ROTULA TODOS - KOREASTAR,513,,,True,UNIVERSAL,,,,,,,KOREASTAR,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,12-D,PANAMA,,,9511,,,,,,,,,,,,,,,,,,,,,,,,,
56540-02000-DK,ROTULA ATOS - DKIG,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","0,0",False,False,008,False,18-B,NACIONAL,,,13881,,,,,,,,,,,,,,,,,,,,,,,,,
56540-02000-SP,ROTULA ATOS - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,42-A,PANAMA,,,13573,,,,,,,,,,,,,,,,,,,,,,,,,
56540-02000T-PE,ROTULA ATOS - PERFECT,306,,,True,,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-A,NACIONAL,,,8025,,,,,,,,,,,,,,,,,,,,,,,,,
56540-22000-4SK,ROTULA ACCENT/EXCEL-4SK,449,,,True,HYUNDAI,,,,,,,4SK,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,11-F,NACIONAL,,,11159,,,,,,,,,,,,,,,,,,,,,,,,,
56540-22000-CAP,ROTULA ACCENT/EXCEL/GETZ-CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-E,NACIONAL,,,13447,,,,,,,,,,,,,,,,,,,,,,,,,
56540-24000-SP,ROTULA ACCENT/EXCEL/GETZ- SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,19-A,PANAMA,,,13572,,,,,,,,,,,,,,,,,,,,,,,,,
56555-22000-NG,BUJE SECTOR ACCENT - NON GEN,513,,,True,HYUNDAI,,,,,,,NON GEN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,9-C,PANAMA,,,9512,,,,,,,,,,,,,,,,,,,,,,,,,
56820-02000-KO,TERMINAL ATOS - KOTAI,70,,,True,HYUNDAI,,,,,,,KOTAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,9069,,,,,,,,,,,,,,,,,,,,,,,,,
56820-02000-SP,TERMINAL ATOS - SUSPRO,521,,,True,MITSUBISHI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-C,PANAMA,,,13595,,,,,,,,,,,,,,,,,,,,,,,,,
56820-07000,TERMINAL RIO 1.5/STYLUS,261,,,True,,,,,,,,IRP USA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,30-A,NACIONAL,,,5094,,,,,,,,,,,,,,,,,,,,,,,,,
56820-07000-CAP,TERMINAL PICANTO/RIO STYLUS 1.5 - CAP,COP,,,True,,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,8071,,,,,,,,,,,,,,,,,,,,,,,,,
56820-07000-DK,TERMINAL PICANTO/RIO STYLUS 1.5 - DKIG,541,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,NACIONAL,,,11352,,,,,,,,,,,,,,,,,,,,,,,,,
56820-07000-SP,TERMINAL PICANTO/RIO STYLUS 1.5 - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,PANAMA,,,13598,,,,,,,,,,,,,,,,,,,,,,,,,
56820-0X000-SH,TERMINAL PICANTO/RIO STYLUS 1.5 - SHIBUM,306,,,True,UNIVERSAL,,,,,,,SHIBUMI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,9053,,,,,,,,,,,,,,,,,,,,,,,,,
56820-1E000-SP,TERMINAL ACCENT 1.6 / RIO 1.6 CVVT LH -S,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,PANAMA,,,9309,,,,,,,,,,,,,,,,,,,,,,,,,
56820-1E900-SP,TERMINAL ACCENT 1.6 / RIO 1.6 CVVT RH-SP,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,PANAMA,,,9310,,,,,,,,,,,,,,,,,,,,,,,,,
56820-22000-555,TERMINAL ACCENT/ELANTRA/GETZ/EXCEL/TI55,514,,,True,HYUNDAI,,,,,,,555,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,PANAMA,,,13712,,,,,,,,,,,,,,,,,,,,,,,,,
56820-22000-DK,TERMINAL ACCENT/ELANTRA/GETZ/EXCEL/TIBU.,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,NACIONAL,,,11246,,,,,,,,,,,,,,,,,,,,,,,,,
56820-22000-HY,TERMINAL ACCENT/ELANTRA/GETZ/EXCEL/TIBUR,312,,,True,HYUNDAI,,,,,,,AMERICAN BOSTON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-C,NACIONAL,,,8784,,,,,,,,,,,,,,,,,,,,,,,,,
56820-22000-PE,TERMINAL ACCENT/ELANTRA/GETZ/EXCEL-TIBU.,504,,,True,HYUNDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,PANAMA,,,13431,,,,,,,,,,,,,,,,,,,,,,,,,
56820-28500-SP,TERMINAL ACCENT/ELANTRA/GETZ/EXCEL/TIB..,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,PANAMA,,,9922,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2B000-IRP,TERMINAL SANTA FE 07/09 LH - IRP,110,,,True,HYUNDAI,,,,,,,IRP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,7596,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2B000-SAM,TERMINAL SANTA FE 07/09 LH - SAMYUNG,513,,,True,HYUNDAI,,,,,,,SAMYUNG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,PANAMA,,,7053,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2B000-SP,TERMINAL SANTA FE 07/09 LH - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,43-C,PANAMA,,,13596,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2B900-IRP,TERMINAL SANTA FE 07/09 RH - IRP,110,,,True,HYUNDAI,,,,,,,IRP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,7595,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2B900-SAM,TERMINAL SANTA FE 07/09 RH - SAMYUNG,513,,,True,,,,,,,,SAMYUNG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,,PANAMA,,,7054,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2B900-SP,TERMINAL SANTA FE 07/09 RH - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,43-C,PANAMA,,,13597,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E000-AP,TERMINAL TUCSON/SPORTAGE LH - APW,412,,,True,HYUNDAI,,,,,,,APW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-C,NACIONAL,,,13929,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E000-CAP,TERMINAL TUCSON/SPORTAGE LH - CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,10666,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E000-DK,TERMINAL TUCSON/SPORTAGE LH - DKIG,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,NACIONAL,,,11198,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E000-IRP,TERMINAL TUCSON/SPORTAGE LH - IRP,261,,,True,,,,,,,,IRP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,7600,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E000-SP,TERMINAL TUCSON/SPORTAGE LH  - SUSPRO,521,,,True,HYUNDAI,,,,,,,SUSPRO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,PANAMA,,,9311,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E900-AP,TERMINAL TUCSON/SPORTAGE RH - APW,412,,,True,HYUNDAI,,,,,,,APW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-C,NACIONAL,,,13930,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E900-CAP,TERMINAL TUCSON/SPORTAGE RH - CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,10665,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E900-DK,TERMINAL TUCSON/SPORTAGE RH - DKIG,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,18-D,NACIONAL,,,11199,,,,,,,,,,,,,,,,,,,,,,,,,
56820-2E900-IRP,TERMINAL TUCSON/SPORTAGE RH - IRP,261,,,True,,,,,,,,IRP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,18-D,NACIONAL,,,7599,,,,,,,,,,,,,,,,,,,,,,,,,
